Date,open_price,high_price,low_price,close_price,vol,script,Resistance,Support,pivot_upper,pivot_lower,screener,screener_side,screener_implications,user_actions,next_10_high,next_10_low,win_buy,win_sell,Alert_Uturn,Alert_Consolidation_Breakout,Waterfall_pattern_alert,Trap_Alert_POSITION,pattern_identifier_trendbreak,data_interval,Alert_details,Price_Closer_Support,Price_Closer_Resistance
2025-11-17 09:15:00+05:30,3106.0,3123.5,3091.9,3100.2,151500,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-17 09:30:00+05:30,3100.9,3105.0,3094.0,3095.2,78938,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-17 09:45:00+05:30,3094.7,3099.0,3089.1,3094.2,82829,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-17 10:00:00+05:30,3094.2,3098.0,3089.4,3097.9,121061,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-17 10:15:00+05:30,3097.9,3101.1,3086.6,3088.8,205968,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-17 10:30:00+05:30,3089.9,3094.6,3088.2,3092.0,82185,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-17 10:45:00+05:30,3092.8,3093.0,3088.0,3091.9,35037,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-17 11:00:00+05:30,3090.8,3096.0,3090.1,3095.0,79720,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-17 11:15:00+05:30,3095.0,3097.3,3092.5,3093.7,81459,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-17 11:30:00+05:30,3093.7,3096.6,3093.0,3096.0,58145,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-17 11:45:00+05:30,3096.0,3103.7,3094.0,3101.1,86124,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-17 12:00:00+05:30,3101.1,3107.0,3096.0,3103.0,63988,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-17 12:15:00+05:30,3103.0,3103.1,3100.0,3100.0,37243,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-17 12:30:00+05:30,3100.0,3107.5,3098.0,3106.3,54599,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-17 12:45:00+05:30,3106.7,3107.1,3101.2,3105.0,56067,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-17 13:00:00+05:30,3105.0,3105.6,3101.2,3103.7,59757,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-17 13:15:00+05:30,3103.7,3105.6,3103.0,3105.6,68748,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-17 13:30:00+05:30,3105.6,3108.3,3103.2,3105.9,92211,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-17 13:45:00+05:30,3105.8,3107.9,3104.3,3107.0,47920,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-17 14:00:00+05:30,3107.0,3112.0,3106.1,3107.0,65629,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-17 14:15:00+05:30,3105.8,3110.0,3102.3,3103.6,123990,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-17 14:30:00+05:30,3103.6,3109.0,3101.9,3103.0,74439,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-17 14:45:00+05:30,3103.0,3105.2,3101.2,3103.2,86802,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-17 15:00:00+05:30,3103.3,3108.0,3102.2,3105.0,119187,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-17 15:15:00+05:30,3105.0,3105.6,3094.8,3100.0,209743,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 09:15:00+05:30,3102.0,3105.0,3083.5,3087.7,155508,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 09:30:00+05:30,3087.5,3089.4,3081.8,3082.8,80723,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 09:45:00+05:30,3082.8,3086.6,3079.5,3084.7,77591,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 10:00:00+05:30,3084.0,3089.7,3082.1,3085.5,49351,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 10:15:00+05:30,3085.5,3088.0,3081.0,3086.0,32156,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 10:30:00+05:30,3086.7,3086.7,3082.0,3084.8,48046,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 10:45:00+05:30,3084.2,3092.8,3082.0,3091.1,65206,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 11:00:00+05:30,3091.1,3092.0,3090.0,3091.2,23638,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 11:15:00+05:30,3091.0,3092.9,3086.3,3089.4,70103,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 11:30:00+05:30,3089.3,3095.8,3089.3,3095.4,42133,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 11:45:00+05:30,3095.1,3096.5,3092.9,3095.2,62465,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 12:00:00+05:30,3095.4,3096.0,3092.9,3094.1,100358,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 12:15:00+05:30,3092.9,3095.2,3089.5,3090.4,49099,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 12:30:00+05:30,3090.4,3092.1,3083.9,3085.5,47899,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 12:45:00+05:30,3085.5,3090.3,3084.1,3090.0,57850,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 13:00:00+05:30,3090.0,3095.7,3089.3,3092.8,95243,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 13:15:00+05:30,3092.8,3098.1,3090.3,3094.6,193007,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 13:30:00+05:30,3094.5,3099.8,3092.0,3098.8,105674,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 13:45:00+05:30,3098.8,3099.0,3092.1,3092.3,73201,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 14:00:00+05:30,3092.3,3096.6,3090.8,3093.9,120461,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 14:15:00+05:30,3093.9,3096.8,3090.6,3092.9,110643,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 14:30:00+05:30,3092.9,3098.4,3092.4,3095.1,126346,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 14:45:00+05:30,3095.4,3097.0,3091.0,3093.8,115605,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 15:00:00+05:30,3093.8,3094.5,3084.0,3084.0,344289,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 15:15:00+05:30,3084.0,3086.0,3078.0,3080.1,271938,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-19 09:15:00+05:30,3097.0,3114.5,3083.5,3114.5,312977,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-19 09:30:00+05:30,3114.5,3121.0,3108.6,3120.6,175438,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-19 09:45:00+05:30,3120.5,3130.6,3120.0,3124.1,218333,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-19 10:00:00+05:30,3124.1,3133.5,3124.0,3130.7,160698,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-19 10:15:00+05:30,3130.9,3144.6,3129.3,3136.4,242810,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-19 10:30:00+05:30,3135.9,3142.7,3135.5,3140.3,79513,TCS,3150.38,3059.1,3142.7,3129.824444444444,Momentum,Bullish,Bullish • Strong price–volume expansion beyond opening range/VWAP — directional momentum.,Bullish plan • Enter with trend; use VWAP/ORB boundary as stop. Trail with swing lows/highs.,3149.9,3135.7,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,15 mins,Waterfall_Bearish,0.0,0.0
2025-11-19 10:45:00+05:30,3140.5,3149.0,3139.8,3144.8,134892,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-19 11:00:00+05:30,3144.1,3148.7,3136.1,3137.5,108836,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-19 11:15:00+05:30,3138.0,3149.9,3135.7,3148.1,109543,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-19 11:30:00+05:30,3148.6,3148.8,3143.0,3147.8,70289,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-19 11:45:00+05:30,3147.8,3148.2,3141.1,3145.0,56244,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-19 12:00:00+05:30,3145.0,3149.8,3144.8,3147.9,57627,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-19 12:15:00+05:30,3147.4,3148.4,3144.8,3146.8,37685,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-19 12:30:00+05:30,3146.8,3147.5,3140.5,3140.5,44623,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-19 12:45:00+05:30,3140.1,3143.4,3138.1,3139.2,56256,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-19 13:00:00+05:30,3139.3,3146.0,3138.2,3145.9,45378,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-19 13:15:00+05:30,3145.9,3148.7,3143.2,3144.5,65893,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-19 13:30:00+05:30,3144.5,3146.4,3140.5,3143.0,38638,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-19 13:45:00+05:30,3142.8,3148.0,3142.8,3145.6,50682,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-19 14:00:00+05:30,3145.6,3147.0,3143.5,3144.0,72121,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-19 14:15:00+05:30,3144.0,3149.9,3140.0,3142.0,121327,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-19 14:30:00+05:30,3142.0,3153.5,3139.9,3152.1,269451,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-19 14:45:00+05:30,3152.8,3155.0,3150.0,3150.7,77274,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-19 15:00:00+05:30,3150.2,3150.9,3147.6,3148.9,229331,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-19 15:15:00+05:30,3149.1,3149.2,3143.4,3147.0,255233,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-17 09:15:00+05:30,1496.0,1505.3,1492.5,1500.4,667881,INFY,,,,,,,,,,,,,,,,,,,,,
2025-11-17 09:30:00+05:30,1501.0,1501.9,1497.1,1497.6,261762,INFY,,,,,,,,,,,,,,,,,,,,,
2025-11-17 09:45:00+05:30,1497.8,1500.0,1495.1,1498.0,184842,INFY,,,,,,,,,,,,,,,,,,,,,
2025-11-17 10:00:00+05:30,1498.7,1500.6,1498.0,1499.4,168305,INFY,,,,,,,,,,,,,,,,,,,,,
2025-11-17 10:15:00+05:30,1499.4,1502.1,1499.0,1499.6,420135,INFY,,,,,,,,,,,,,,,,,,,,,
2025-11-17 10:30:00+05:30,1499.6,1500.4,1496.0,1496.9,144459,INFY,,,,,,,,,,,,,,,,,,,,,
2025-11-17 10:45:00+05:30,1497.1,1497.8,1493.5,1493.6,156747,INFY,,,,,,,,,,,,,,,,,,,,,
2025-11-17 11:00:00+05:30,1493.6,1496.0,1493.1,1495.2,266212,INFY,,,,,,,,,,,,,,,,,,,,,
2025-11-17 11:15:00+05:30,1495.6,1498.5,1494.3,1498.4,422526,INFY,,,,,,,,,,,,,,,,,,,,,
2025-11-17 11:30:00+05:30,1498.4,1499.0,1496.4,1497.8,158466,INFY,,,,,,,,,,,,,,,,,,,,,
2025-11-17 11:45:00+05:30,1497.5,1501.7,1496.9,1500.5,268002,INFY,,,,,,,,,,,,,,,,,,,,,
2025-11-17 12:00:00+05:30,1500.5,1501.3,1498.6,1500.0,374758,INFY,,,,,,,,,,,,,,,,,,,,,
2025-11-17 12:15:00+05:30,1500.0,1500.3,1498.4,1500.0,182829,INFY,,,,,,,,,,,,,,,,,,,,,
2025-11-17 12:30:00+05:30,1499.9,1502.1,1498.2,1501.2,225145,INFY,,,,,,,,,,,,,,,,,,,,,
2025-11-17 12:45:00+05:30,1501.1,1503.6,1500.8,1503.2,273975,INFY,,,,,,,,,,,,,,,,,,,,,
2025-11-17 13:00:00+05:30,1503.3,1505.0,1501.5,1502.3,268131,INFY,,,,,,,,,,,,,,,,,,,,,
2025-11-17 13:15:00+05:30,1502.6,1503.1,1500.8,1502.0,166530,INFY,,,,,,,,,,,,,,,,,,,,,
2025-11-17 13:30:00+05:30,1502.0,1505.0,1500.2,1504.3,323274,INFY,,,,,,,,,,,,,,,,,,,,,
2025-11-17 13:45:00+05:30,1504.3,1506.0,1503.6,1505.6,187879,INFY,,,,,,,,,,,,,,,,,,,,,
2025-11-17 14:00:00+05:30,1505.6,1509.8,1505.4,1506.7,288441,INFY,,,,,,,,,,,,,,,,,,,,,
2025-11-17 14:15:00+05:30,1506.7,1507.8,1505.1,1506.5,323976,INFY,,,,,,,,,,,,,,,,,,,,,
2025-11-17 14:30:00+05:30,1506.5,1507.9,1505.4,1505.4,194087,INFY,,,,,,,,,,,,,,,,,,,,,
2025-11-17 14:45:00+05:30,1505.4,1506.3,1503.6,1505.0,294900,INFY,,,,,,,,,,,,,,,,,,,,,
2025-11-17 15:00:00+05:30,1505.1,1509.0,1505.1,1508.3,691411,INFY,,,,,,,,,,,,,,,,,,,,,
2025-11-17 15:15:00+05:30,1508.3,1510.2,1506.0,1507.0,888681,INFY,,,,,,,,,,,,,,,,,,,,,
2025-11-18 09:15:00+05:30,1506.0,1506.0,1495.6,1498.3,317449,INFY,,,,,,,,,,,,,,,,,,,,,
2025-11-18 09:30:00+05:30,1498.3,1498.4,1492.3,1492.9,177064,INFY,,,,,,,,,,,,,,,,,,,,,
2025-11-18 09:45:00+05:30,1492.9,1494.1,1490.6,1491.3,163740,INFY,,,,,,,,,,,,,,,,,,,,,
2025-11-18 10:00:00+05:30,1490.6,1492.4,1489.0,1490.0,195608,INFY,,,,,,,,,,,,,,,,,,,,,
2025-11-18 10:15:00+05:30,1490.3,1492.1,1488.5,1491.1,151421,INFY,,,,,,,,,,,,,,,,,,,,,
2025-11-18 10:30:00+05:30,1491.1,1491.5,1489.1,1490.0,80931,INFY,,,,,,,,,,,,,,,,,,,,,
2025-11-18 10:45:00+05:30,1489.8,1490.8,1488.0,1489.9,135041,INFY,,,,,,,,,,,,,,,,,,,,,
2025-11-18 11:00:00+05:30,1490.0,1491.9,1489.9,1490.9,65678,INFY,,,,,,,,,,,,,,,,,,,,,
2025-11-18 11:15:00+05:30,1490.9,1491.8,1490.8,1490.9,145499,INFY,,,,,,,,,,,,,,,,,,,,,
2025-11-18 11:30:00+05:30,1491.2,1494.6,1490.8,1494.2,132592,INFY,,,,,,,,,,,,,,,,,,,,,
2025-11-18 11:45:00+05:30,1494.2,1495.0,1492.6,1493.4,148764,INFY,,,,,,,,,,,,,,,,,,,,,
2025-11-18 12:00:00+05:30,1493.3,1494.5,1491.4,1491.6,100209,INFY,,,,,,,,,,,,,,,,,,,,,
2025-11-18 12:15:00+05:30,1491.6,1492.8,1488.0,1488.0,229742,INFY,,,,,,,,,,,,,,,,,,,,,
2025-11-18 12:30:00+05:30,1488.0,1490.0,1487.0,1487.0,266102,INFY,,,,,,,,,,,,,,,,,,,,,
2025-11-18 12:45:00+05:30,1487.0,1489.7,1485.6,1486.5,283201,INFY,,,,,,,,,,,,,,,,,,,,,
2025-11-18 13:00:00+05:30,1486.6,1488.0,1485.8,1487.1,230428,INFY,,,,,,,,,,,,,,,,,,,,,
2025-11-18 13:15:00+05:30,1487.1,1489.7,1487.1,1488.3,182918,INFY,,,,,,,,,,,,,,,,,,,,,
2025-11-18 13:30:00+05:30,1488.3,1491.1,1487.9,1490.9,241129,INFY,,,,,,,,,,,,,,,,,,,,,
2025-11-18 13:45:00+05:30,1490.7,1491.8,1488.9,1490.1,138685,INFY,,,,,,,,,,,,,,,,,,,,,
2025-11-18 14:00:00+05:30,1490.0,1493.5,1490.0,1491.5,320379,INFY,,,,,,,,,,,,,,,,,,,,,
2025-11-18 14:15:00+05:30,1491.6,1492.5,1490.0,1491.0,271364,INFY,,,,,,,,,,,,,,,,,,,,,
2025-11-18 14:30:00+05:30,1491.0,1492.0,1489.7,1490.3,358228,INFY,,,,,,,,,,,,,,,,,,,,,
2025-11-18 14:45:00+05:30,1490.5,1491.5,1488.0,1488.0,225353,INFY,,,,,,,,,,,,,,,,,,,,,
2025-11-18 15:00:00+05:30,1488.1,1490.1,1484.1,1484.5,1650200,INFY,,,,,,,,,,,,,,,,,,,,,
2025-11-18 15:15:00+05:30,1484.5,1487.3,1483.2,1486.8,1064069,INFY,,,,,,,,,,,,,,,,,,,,,
2025-11-19 09:15:00+05:30,1490.5,1508.0,1490.5,1507.9,859182,INFY,,,,,,,,,,,,,,,,,,,,,
2025-11-19 09:30:00+05:30,1507.9,1512.9,1505.8,1512.9,440392,INFY,,,,,,,,,,,,,,,,,,,,,
2025-11-19 09:45:00+05:30,1512.5,1522.4,1512.5,1522.4,1020711,INFY,,,,,,,,,,,,,,,,,,,,,
2025-11-19 10:00:00+05:30,1522.2,1531.0,1522.0,1528.0,881990,INFY,,,,,,,,,,,,,,,,,,,,,
2025-11-19 10:15:00+05:30,1527.9,1537.4,1527.5,1536.1,615832,INFY,,,,,,,,,,,,,,,,,,,,,
2025-11-19 10:30:00+05:30,1536.1,1539.8,1534.3,1536.5,642717,INFY,,,,,,,,,,,,,,,,,,,,,
2025-11-19 10:45:00+05:30,1536.0,1541.0,1536.0,1540.5,553396,INFY,,,,,,,,,,,,,,,,,,,,,
2025-11-19 11:00:00+05:30,1540.5,1541.5,1535.6,1537.7,516060,INFY,1491.33,1535.6,1541.5,1518.9708333333335,Momentum,Bullish,Bullish • Strong price–volume expansion beyond opening range/VWAP — directional momentum.,Bullish plan • Enter with trend; use VWAP/ORB boundary as stop. Trail with swing lows/highs.,1542.7,1533.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,15 mins,Waterfall_Bearish,0.0,0.0
2025-11-19 11:15:00+05:30,1537.7,1542.7,1537.0,1540.1,452030,INFY,,,,,,,,,,,,,,,,,,,,,
2025-11-19 11:30:00+05:30,1540.4,1542.0,1539.1,1540.0,314755,INFY,,,,,,,,,,,,,,,,,,,,,
2025-11-19 11:45:00+05:30,1540.0,1540.2,1536.0,1537.0,239566,INFY,,,,,,,,,,,,,,,,,,,,,
2025-11-19 12:00:00+05:30,1536.9,1538.6,1536.0,1538.0,162674,INFY,,,,,,,,,,,,,,,,,,,,,
2025-11-19 12:15:00+05:30,1538.0,1540.5,1537.1,1539.8,160168,INFY,,,,,,,,,,,,,,,,,,,,,
2025-11-19 12:30:00+05:30,1540.0,1540.5,1536.0,1536.7,164452,INFY,,,,,,,,,,,,,,,,,,,,,
2025-11-19 12:45:00+05:30,1536.7,1537.1,1533.0,1534.2,288665,INFY,,,,,,,,,,,,,,,,,,,,,
2025-11-19 13:00:00+05:30,1534.2,1536.0,1533.1,1535.5,107138,INFY,,,,,,,,,,,,,,,,,,,,,
2025-11-19 13:15:00+05:30,1535.7,1535.7,1533.8,1534.4,101465,INFY,,,,,,,,,,,,,,,,,,,,,
2025-11-19 13:30:00+05:30,1534.4,1535.4,1533.1,1534.1,93205,INFY,,,,,,,,,,,,,,,,,,,,,
2025-11-19 13:45:00+05:30,1534.5,1538.0,1534.1,1536.8,157156,INFY,,,,,,,,,,,,,,,,,,,,,
2025-11-19 14:00:00+05:30,1536.7,1539.0,1535.2,1538.7,268357,INFY,,,,,,,,,,,,,,,,,,,,,
2025-11-19 14:15:00+05:30,1539.0,1541.0,1537.6,1540.1,335283,INFY,,,,,,,,,,,,,,,,,,,,,
2025-11-19 14:30:00+05:30,1540.1,1543.0,1539.6,1541.5,535208,INFY,,,,,,,,,,,,,,,,,,,,,
2025-11-19 14:45:00+05:30,1541.5,1542.1,1540.0,1540.6,285101,INFY,,,,,,,,,,,,,,,,,,,,,
2025-11-19 15:00:00+05:30,1541.0,1541.7,1540.0,1541.5,712167,INFY,,,,,,,,,,,,,,,,,,,,,
2025-11-19 15:15:00+05:30,1541.6,1543.0,1540.2,1542.0,806954,INFY,,,,,,,,,,,,,,,,,,,,,
